Task ID;Attempt;Launch Time;Executor ID;Host;Locality;Speculative;Getting Result Time;Finish Time;Failed;Killed;Stage ID;Duration
37;0;2021-02-27 09:05:59.033;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:06:02.447;False;False;48;3.414
36;0;2021-02-27 09:05:59.031;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:06:02.548;False;False;48;3.517
39;0;2021-02-27 09:06:02.586;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:06:10.297;False;False;49;7.711
38;0;2021-02-27 09:06:02.585;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:06:10.874;False;False;49;8.289
41;0;2021-02-27 09:06:10.899;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;1614416773977;2021-02-27 09:06:14.142;False;False;50;3.243
40;0;2021-02-27 09:06:10.899;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;1614416774125;2021-02-27 09:06:14.185;False;False;50;3.286
42;0;2021-02-27 09:06:14.565;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:06:20.331;False;False;53;5.766
43;0;2021-02-27 09:06:14.565;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:06:20.520;False;False;53;5.955
45;0;2021-02-27 09:06:20.571;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:06:33.599;False;False;54;13.028
44;0;2021-02-27 09:06:20.571;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:06:33.748;False;False;54;13.177
47;0;2021-02-27 09:06:33.776;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;1614416799537;2021-02-27 09:06:39.589;False;False;55;5.813
46;0;2021-02-27 09:06:33.775;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;1614416799774;2021-02-27 09:06:39.792;False;False;55;6.017
48;0;2021-02-27 09:06:40.530;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:06:49.283;False;False;60;8.753
49;0;2021-02-27 09:06:40.530;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:06:49.417;False;False;60;8.887
