Accumulable ID;Task ID;Name;Update;Value;Internal;Count Failed Values
542;36;internal.metrics.executorDeserializeTime;10;10;True;True
542;37;internal.metrics.executorDeserializeTime;8;18;True;True
543;36;internal.metrics.executorDeserializeCpuTime;3963555;3963555;True;True
543;37;internal.metrics.executorDeserializeCpuTime;3932518;7896073;True;True
544;36;internal.metrics.executorRunTime;5288;5288;True;True
544;37;internal.metrics.executorRunTime;5392;10680;True;True
545;36;internal.metrics.executorCpuTime;54366418;54366418;True;True
545;37;internal.metrics.executorCpuTime;63667459;118033877;True;True
546;36;internal.metrics.resultSize;1912;1912;True;True
546;37;internal.metrics.resultSize;1912;3824;True;True
549;36;internal.metrics.memoryBytesSpilled;0;0;True;True
549;37;internal.metrics.memoryBytesSpilled;0;0;True;True
550;36;internal.metrics.diskBytesSpilled;0;0;True;True
550;37;internal.metrics.diskBytesSpilled;0;0;True;True
562;36;internal.metrics.shuffle.write.bytesWritten;2938311;2938311;True;True
562;37;internal.metrics.shuffle.write.bytesWritten;2938800;5877111;True;True
563;36;internal.metrics.shuffle.write.recordsWritten;40;40;True;True
563;37;internal.metrics.shuffle.write.recordsWritten;40;80;True;True
564;36;internal.metrics.shuffle.write.writeTime;11230764;11230764;True;True
564;37;internal.metrics.shuffle.write.writeTime;12788255;24019019;True;True
566;36;internal.metrics.input.recordsRead;301927;301927;True;True
566;37;internal.metrics.input.recordsRead;301908;603835;True;True
572;38;internal.metrics.executorDeserializeTime;8;8;True;True
572;39;internal.metrics.executorDeserializeTime;5;13;True;True
573;38;internal.metrics.executorDeserializeCpuTime;3039508;3039508;True;True
573;39;internal.metrics.executorDeserializeCpuTime;2907576;5947084;True;True
574;38;internal.metrics.executorRunTime;12982;12982;True;True
574;39;internal.metrics.executorRunTime;13418;26400;True;True
575;38;internal.metrics.executorCpuTime;64545204;64545204;True;True
575;39;internal.metrics.executorCpuTime;65490126;130035330;True;True
576;38;internal.metrics.resultSize;2184;2184;True;True
576;39;internal.metrics.resultSize;2184;4368;True;True
579;38;internal.metrics.memoryBytesSpilled;0;0;True;True
579;39;internal.metrics.memoryBytesSpilled;0;0;True;True
580;38;internal.metrics.diskBytesSpilled;0;0;True;True
580;39;internal.metrics.diskBytesSpilled;0;0;True;True
585;38;internal.metrics.shuffle.read.remoteBlocksFetched;0;0;True;True
585;39;internal.metrics.shuffle.read.remoteBlocksFetched;0;0;True;True
586;38;internal.metrics.shuffle.read.localBlocksFetched;2;2;True;True
586;39;internal.metrics.shuffle.read.localBlocksFetched;2;4;True;True
587;38;internal.metrics.shuffle.read.remoteBytesRead;0;0;True;True
587;39;internal.metrics.shuffle.read.remoteBytesRead;0;0;True;True
588;38;internal.metrics.shuffle.read.remoteBytesReadToDisk;0;0;True;True
588;39;internal.metrics.shuffle.read.remoteBytesReadToDisk;0;0;True;True
589;38;internal.metrics.shuffle.read.localBytesRead;2937730;2937730;True;True
589;39;internal.metrics.shuffle.read.localBytesRead;2939381;5877111;True;True
590;38;internal.metrics.shuffle.read.fetchWaitTime;0;0;True;True
590;39;internal.metrics.shuffle.read.fetchWaitTime;0;0;True;True
591;38;internal.metrics.shuffle.read.recordsRead;40;40;True;True
591;39;internal.metrics.shuffle.read.recordsRead;40;80;True;True
592;38;internal.metrics.shuffle.write.bytesWritten;3679890;3679890;True;True
592;39;internal.metrics.shuffle.write.bytesWritten;3696053;7375943;True;True
593;38;internal.metrics.shuffle.write.recordsWritten;48;48;True;True
593;39;internal.metrics.shuffle.write.recordsWritten;48;96;True;True
594;38;internal.metrics.shuffle.write.writeTime;17506540;17506540;True;True
594;39;internal.metrics.shuffle.write.writeTime;17784440;35290980;True;True
602;40;internal.metrics.executorDeserializeTime;2;2;True;True
602;41;internal.metrics.executorDeserializeTime;2;4;True;True
603;40;internal.metrics.executorDeserializeCpuTime;2654988;2654988;True;True
603;41;internal.metrics.executorDeserializeCpuTime;2063197;4718185;True;True
604;40;internal.metrics.executorRunTime;5899;5899;True;True
604;41;internal.metrics.executorRunTime;5958;11857;True;True
605;40;internal.metrics.executorCpuTime;13522042;13522042;True;True
605;41;internal.metrics.executorCpuTime;13254754;26776796;True;True
606;40;internal.metrics.resultSize;4954784;4954784;True;True
606;41;internal.metrics.resultSize;4967911;9922695;True;True
608;40;internal.metrics.resultSerializationTime;4;4;True;True
608;41;internal.metrics.resultSerializationTime;4;8;True;True
609;40;internal.metrics.memoryBytesSpilled;0;0;True;True
609;41;internal.metrics.memoryBytesSpilled;0;0;True;True
