Task ID;Attempt;Launch Time;Executor ID;Host;Locality;Speculative;Getting Result Time;Finish Time;Failed;Killed;Stage ID;Duration
37;0;2021-03-10 10:40:31.804;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372834535;2021-03-10 10:40:34.572;False;False;48;2.768
36;0;2021-03-10 10:40:31.804;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372834561;2021-03-10 10:40:34.594;False;False;48;2.79
39;0;2021-03-10 10:40:34.977;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 10:40:38.438;False;False;49;3.461
38;0;2021-03-10 10:40:34.977;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 10:40:38.564;False;False;49;3.587
41;0;2021-03-10 10:40:38.574;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372839291;2021-03-10 10:40:39.313;False;False;50;0.739
40;0;2021-03-10 10:40:38.574;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372839341;2021-03-10 10:40:39.363;False;False;50;0.789
43;0;2021-03-10 10:40:39.699;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372840847;2021-03-10 10:40:40.868;False;False;52;1.169
42;0;2021-03-10 10:40:39.698;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372840916;2021-03-10 10:40:40.931;False;False;52;1.233
45;0;2021-03-10 10:40:41.330;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 10:40:50.693;False;False;54;9.363
44;0;2021-03-10 10:40:41.330;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 10:40:50.856;False;False;54;9.526
46;0;2021-03-10 10:40:50.894;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372854802;2021-03-10 10:40:54.835;False;False;55;3.941
47;0;2021-03-10 10:40:50.894;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372855187;2021-03-10 10:40:55.200;False;False;55;4.306
48;0;2021-03-10 10:40:55.745;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372860407;2021-03-10 10:41:00.476;False;False;58;4.731
49;0;2021-03-10 10:40:55.745;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372860609;2021-03-10 10:41:00.633;False;False;58;4.888
51;0;2021-03-10 10:41:01.187;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 10:41:07.633;False;False;61;6.446
50;0;2021-03-10 10:41:01.187;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 10:41:07.976;False;False;61;6.789
53;0;2021-03-10 10:41:07.991;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372868781;2021-03-10 10:41:08.804;False;False;62;0.813
52;0;2021-03-10 10:41:07.991;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372868918;2021-03-10 10:41:08.931;False;False;62;0.94
54;0;2021-03-10 10:41:09.433;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372870944;2021-03-10 10:41:11.000;False;False;66;1.567
55;0;2021-03-10 10:41:09.434;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372871112;2021-03-10 10:41:11.130;False;False;66;1.696
56;0;2021-03-10 10:41:11.647;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 10:41:28.920;False;False;70;17.273
57;0;2021-03-10 10:41:11.647;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 10:41:29.078;False;False;70;17.431
59;0;2021-03-10 10:41:29.106;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372897545;2021-03-10 10:41:37.575;False;False;71;8.469
58;0;2021-03-10 10:41:29.105;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372898087;2021-03-10 10:41:38.106;False;False;71;9.001
61;0;2021-03-10 10:41:38.617;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372907549;2021-03-10 10:41:47.621;False;False;76;9.004
60;0;2021-03-10 10:41:38.617;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372908228;2021-03-10 10:41:48.281;False;False;76;9.664
62;0;2021-03-10 10:41:49.167;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 10:42:01.139;False;False;81;11.972
63;0;2021-03-10 10:41:49.167;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 10:42:01.244;False;False;81;12.077
65;0;2021-03-10 10:42:01.258;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372922360;2021-03-10 10:42:02.378;False;False;82;1.12
64;0;2021-03-10 10:42:01.258;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372922453;2021-03-10 10:42:02.481;False;False;82;1.223
66;0;2021-03-10 10:42:03.429;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372925723;2021-03-10 10:42:05.767;False;False;88;2.338
67;0;2021-03-10 10:42:03.429;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372925945;2021-03-10 10:42:05.980;False;False;88;2.551
69;0;2021-03-10 10:42:06.894;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 10:42:25.309;False;False;94;18.415
68;0;2021-03-10 10:42:06.893;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 10:42:25.446;False;False;94;18.553
70;0;2021-03-10 10:42:25.456;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372951405;2021-03-10 10:42:31.423;False;False;95;5.967
71;0;2021-03-10 10:42:25.456;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372951557;2021-03-10 10:42:31.573;False;False;95;6.117
72;0;2021-03-10 10:42:32.060;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372959063;2021-03-10 10:42:39.115;False;False;102;7.055
73;0;2021-03-10 10:42:32.060;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372959172;2021-03-10 10:42:39.200;False;False;102;7.14
74;0;2021-03-10 10:42:39.821;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 10:42:48.218;False;False;109;8.397
75;0;2021-03-10 10:42:39.821;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 10:42:48.648;False;False;109;8.827
77;0;2021-03-10 10:42:48.658;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372969604;2021-03-10 10:42:49.623;False;False;110;0.965
76;0;2021-03-10 10:42:48.658;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372969653;2021-03-10 10:42:49.671;False;False;110;1.013
79;0;2021-03-10 10:42:50.194;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372971960;2021-03-10 10:42:51.997;False;False;118;1.803
78;0;2021-03-10 10:42:50.193;driver;ip-10-172-248-135.us-west-2.compute.internal;PROCESS_LOCAL;False;1615372972138;2021-03-10 10:42:52.164;False;False;118;1.971
