RDD ID;Name;Callsite;Parent IDs;Storage Level;Barrier;Number of Partitions;Number of Cached Partitions;Memory Size;Disk Size;Scope;Stage ID
166;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[165];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""294"",""name"":""mapPartitions""}";248
166;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[165];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""294"",""name"":""mapPartitions""}";239
167;PythonRDD;collect at <command-1341553813220843>:37;[166];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;239
168;PythonRDD;groupByKey at <command-1341553813220843>:29;[166];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;248
169;PairwiseRDD;groupByKey at <command-1341553813220843>:29;[168];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;248
170;ShuffledRDD;partitionBy at <unknown>:0;[169];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""306"",""name"":""partitionBy""}";249
171;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[170];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""307"",""name"":""mapPartitions""}";249
172;PythonRDD;groupByKey at <command-1341553813220843>:34;[171];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;249
173;PairwiseRDD;groupByKey at <command-1341553813220843>:34;[172];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;249
174;ShuffledRDD;partitionBy at <unknown>:0;[173];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""308"",""name"":""partitionBy""}";250
174;ShuffledRDD;partitionBy at <unknown>:0;[173];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""308"",""name"":""partitionBy""}";261
175;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[174];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""309"",""name"":""mapPartitions""}";250
175;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[174];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""309"",""name"":""mapPartitions""}";261
176;PythonRDD;collect at <command-1341553813220843>:37;[175];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;250
177;PythonRDD;groupByKey at <command-1341553813220843>:29;[175];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;261
178;PairwiseRDD;groupByKey at <command-1341553813220843>:29;[177];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;261
179;ShuffledRDD;partitionBy at <unknown>:0;[178];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""321"",""name"":""partitionBy""}";262
180;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[179];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""322"",""name"":""mapPartitions""}";262
181;PythonRDD;groupByKey at <command-1341553813220843>:34;[180];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;262
182;PairwiseRDD;groupByKey at <command-1341553813220843>:34;[181];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;262
183;ShuffledRDD;partitionBy at <unknown>:0;[182];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""323"",""name"":""partitionBy""}";263
184;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[183];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""324"",""name"":""mapPartitions""}";263
185;PythonRDD;collect at <command-1341553813220843>:37;[184];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;263
