Task ID;Attempt;Launch Time;Executor ID;Host;Locality;Speculative;Getting Result Time;Finish Time;Failed;Killed;Stage ID;Duration
50;0;2021-03-10 11:03:15.199;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:03:33.651;False;False;61;18.452
51;0;2021-03-10 11:03:15.199;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:03:33.909;False;False;61;18.71
53;0;2021-03-10 11:03:33.919;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;1615374220075;2021-03-10 11:03:40.090;False;False;62;6.171
52;0;2021-03-10 11:03:33.919;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;1615374220242;2021-03-10 11:03:40.267;False;False;62;6.348
55;0;2021-03-10 11:03:40.733;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:03:49.854;False;False;69;9.121
54;0;2021-03-10 11:03:40.733;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:03:49.981;False;False;69;9.248
57;0;2021-03-10 11:03:49.997;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:03:56.076;False;False;70;6.079
56;0;2021-03-10 11:03:49.997;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:03:56.264;False;False;70;6.267
59;0;2021-03-10 11:03:56.275;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:03:57.194;False;False;71;0.919
58;0;2021-03-10 11:03:56.275;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:03:57.218;False;False;71;0.943
60;0;2021-03-10 11:03:57.428;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:03:58.857;False;False;80;1.429
61;0;2021-03-10 11:03:57.428;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:03:58.901;False;False;80;1.473
63;0;2021-03-10 11:03:58.922;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:04:00.311;False;False;81;1.389
62;0;2021-03-10 11:03:58.922;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:04:00.496;False;False;81;1.574
65;0;2021-03-10 11:04:00.507;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:04:00.872;False;False;82;0.365
64;0;2021-03-10 11:04:00.507;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:04:00.923;False;False;82;0.416
67;0;2021-03-10 11:04:01.081;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:04:01.960;False;False;93;0.879
66;0;2021-03-10 11:04:01.080;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:04:01.984;False;False;93;0.904
69;0;2021-03-10 11:04:02.005;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:04:03.311;False;False;94;1.306
68;0;2021-03-10 11:04:02.004;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:04:03.390;False;False;94;1.386
71;0;2021-03-10 11:04:03.408;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:04:03.893;False;False;95;0.485
70;0;2021-03-10 11:04:03.408;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:04:03.937;False;False;95;0.529
73;0;2021-03-10 11:04:04.229;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:04:07.456;False;False;96;3.227
72;0;2021-03-10 11:04:04.229;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:04:07.527;False;False;96;3.298
75;0;2021-03-10 11:04:07.535;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:04:16.618;False;False;97;9.083
74;0;2021-03-10 11:04:07.535;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:04:16.936;False;False;97;9.401
76;0;2021-03-10 11:04:16.955;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;1615374261059;2021-03-10 11:04:21.079;False;False;98;4.124
77;0;2021-03-10 11:04:16.955;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;1615374261205;2021-03-10 11:04:21.218;False;False;98;4.263
78;0;2021-03-10 11:04:21.568;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:04:28.222;False;False;101;6.654
79;0;2021-03-10 11:04:21.568;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:04:28.296;False;False;101;6.728
81;0;2021-03-10 11:04:28.315;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:04:44.357;False;False;102;16.042
80;0;2021-03-10 11:04:28.315;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:04:44.645;False;False;102;16.33
82;0;2021-03-10 11:04:44.662;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;1615374291744;2021-03-10 11:04:51.765;False;False;103;7.103
83;0;2021-03-10 11:04:44.662;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;1615374291909;2021-03-10 11:04:51.926;False;False;103;7.264
84;0;2021-03-10 11:04:52.436;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:05:03.998;False;False;108;11.562
85;0;2021-03-10 11:04:52.436;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:05:04.146;False;False;108;11.71
87;0;2021-03-10 11:05:04.168;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:05:22.245;False;False;109;18.077
86;0;2021-03-10 11:05:04.167;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:05:22.568;False;False;109;18.401
88;0;2021-03-10 11:05:22.579;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;1615374328839;2021-03-10 11:05:28.857;False;False;110;6.278
89;0;2021-03-10 11:05:22.579;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;1615374328926;2021-03-10 11:05:28.949;False;False;110;6.37
90;0;2021-03-10 11:05:29.397;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:05:38.626;False;False;117;9.229
91;0;2021-03-10 11:05:29.397;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:05:38.891;False;False;117;9.494
93;0;2021-03-10 11:05:38.900;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:05:44.577;False;False;118;5.677
92;0;2021-03-10 11:05:38.900;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:05:44.892;False;False;118;5.992
95;0;2021-03-10 11:05:44.914;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:05:45.706;False;False;119;0.792
94;0;2021-03-10 11:05:44.914;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:05:45.726;False;False;119;0.812
96;0;2021-03-10 11:05:45.928;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:05:47.361;False;False;128;1.433
97;0;2021-03-10 11:05:45.928;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:05:47.386;False;False;128;1.458
99;0;2021-03-10 11:05:47.402;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:05:48.995;False;False;129;1.593
98;0;2021-03-10 11:05:47.401;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:05:49.027;False;False;129;1.626
101;0;2021-03-10 11:05:49.044;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:05:49.417;False;False;130;0.373
100;0;2021-03-10 11:05:49.044;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:05:49.481;False;False;130;0.437
102;0;2021-03-10 11:05:49.673;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:05:50.450;False;False;141;0.777
103;0;2021-03-10 11:05:49.673;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:05:50.522;False;False;141;0.849
104;0;2021-03-10 11:05:50.543;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:05:51.812;False;False;142;1.269
105;0;2021-03-10 11:05:50.543;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:05:51.895;False;False;142;1.352
106;0;2021-03-10 11:05:51.908;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:05:52.323;False;False;143;0.415
107;0;2021-03-10 11:05:51.908;driver;ip-10-172-242-227.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 11:05:52.336;False;False;143;0.428
