Task ID;Attempt;Launch Time;Executor ID;Host;Locality;Speculative;Getting Result Time;Finish Time;Failed;Killed;Stage ID;Duration
97;0;2021-03-10 13:53:20.173;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;1615384402630;2021-03-10 13:53:22.640;False;False;122;2.467
96;0;2021-03-10 13:53:20.173;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;1615384402681;2021-03-10 13:53:22.702;False;False;122;2.529
98;0;2021-03-10 13:53:23.118;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:53:27.492;False;False;131;4.374
99;0;2021-03-10 13:53:23.118;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:53:27.581;False;False;131;4.463
100;0;2021-03-10 13:53:27.591;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:53:32.393;False;False;132;4.802
101;0;2021-03-10 13:53:27.591;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:53:32.484;False;False;132;4.893
103;0;2021-03-10 13:53:32.494;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:53:33.700;False;False;133;1.206
102;0;2021-03-10 13:53:32.493;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:53:33.708;False;False;133;1.215
105;0;2021-03-10 13:53:33.975;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:53:36.585;False;False;144;2.61
104;0;2021-03-10 13:53:33.974;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:53:36.648;False;False;144;2.674
106;0;2021-03-10 13:53:36.665;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:53:40.461;False;False;145;3.796
107;0;2021-03-10 13:53:36.665;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:53:40.508;False;False;145;3.843
109;0;2021-03-10 13:53:40.528;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:53:41.566;False;False;146;1.038
108;0;2021-03-10 13:53:40.527;driver;ip-10-172-243-207.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-03-10 13:53:41.581;False;False;146;1.054
