Task ID;Attempt;Launch Time;Executor ID;Host;Locality;Speculative;Getting Result Time;Finish Time;Failed;Killed;Stage ID;Duration
109;0;2021-02-27 09:11:10.498;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:11:14.957;False;False;144;4.459
108;0;2021-02-27 09:11:10.497;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:11:15.038;False;False;144;4.541
110;0;2021-02-27 09:11:15.049;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:11:27.609;False;False;145;12.56
111;0;2021-02-27 09:11:15.049;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:11:27.831;False;False;145;12.782
113;0;2021-02-27 09:11:27.841;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;1614417093104;2021-02-27 09:11:33.146;False;False;146;5.305
112;0;2021-02-27 09:11:27.841;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;1614417093348;2021-02-27 09:11:33.363;False;False;146;5.522
114;0;2021-02-27 09:11:33.764;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:11:42.894;False;False;149;9.13
115;0;2021-02-27 09:11:33.765;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:11:43.225;False;False;149;9.46
116;0;2021-02-27 09:11:43.233;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:12:05.111;False;False;150;21.878
117;0;2021-02-27 09:11:43.234;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:12:05.195;False;False;150;21.961
118;0;2021-02-27 09:12:05.217;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;1614417133774;2021-02-27 09:12:13.810;False;False;151;8.593
119;0;2021-02-27 09:12:05.217;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;1614417133965;2021-02-27 09:12:13.995;False;False;151;8.778
120;0;2021-02-27 09:12:14.627;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:12:28.310;False;False;156;13.683
121;0;2021-02-27 09:12:14.628;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:12:28.491;False;False;156;13.863
122;0;2021-02-27 09:12:28.503;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:12:56.035;False;False;157;27.532
123;0;2021-02-27 09:12:28.503;driver;ip-10-172-243-187.us-west-2.compute.internal;PROCESS_LOCAL;False;0;2021-02-27 09:12:56.254;False;False;157;27.751
