Accumulable ID;Task ID;Name;Update;Value;Internal;Count Failed Values
1622;108;internal.metrics.executorDeserializeTime;7;14;True;True
1622;109;internal.metrics.executorDeserializeTime;7;7;True;True
1623;108;internal.metrics.executorDeserializeCpuTime;2699708;5530248;True;True
1623;109;internal.metrics.executorDeserializeCpuTime;2830540;2830540;True;True
1624;108;internal.metrics.executorRunTime;4530;8976;True;True
1624;109;internal.metrics.executorRunTime;4446;4446;True;True
1625;108;internal.metrics.executorCpuTime;47813304;102951055;True;True
1625;109;internal.metrics.executorCpuTime;55137751;55137751;True;True
1626;108;internal.metrics.resultSize;1913;3826;True;True
1626;109;internal.metrics.resultSize;1913;1913;True;True
1629;108;internal.metrics.memoryBytesSpilled;0;0;True;True
1629;109;internal.metrics.memoryBytesSpilled;0;0;True;True
1630;108;internal.metrics.diskBytesSpilled;0;0;True;True
1630;109;internal.metrics.diskBytesSpilled;0;0;True;True
1642;108;internal.metrics.shuffle.write.bytesWritten;2951491;5903481;True;True
1642;109;internal.metrics.shuffle.write.bytesWritten;2951990;2951990;True;True
1643;108;internal.metrics.shuffle.write.recordsWritten;40;80;True;True
1643;109;internal.metrics.shuffle.write.recordsWritten;40;40;True;True
1644;108;internal.metrics.shuffle.write.writeTime;12868801;25284591;True;True
1644;109;internal.metrics.shuffle.write.writeTime;12415790;12415790;True;True
1646;108;internal.metrics.input.recordsRead;301207;602420;True;True
1646;109;internal.metrics.input.recordsRead;301213;301213;True;True
1652;110;internal.metrics.executorDeserializeTime;2;2;True;True
1652;111;internal.metrics.executorDeserializeTime;2;4;True;True
1653;110;internal.metrics.executorDeserializeCpuTime;2140270;2140270;True;True
1653;111;internal.metrics.executorDeserializeCpuTime;2157291;4297561;True;True
1654;110;internal.metrics.executorRunTime;12554;12554;True;True
1654;111;internal.metrics.executorRunTime;12777;25331;True;True
1655;110;internal.metrics.executorCpuTime;63189220;63189220;True;True
1655;111;internal.metrics.executorCpuTime;60528341;123717561;True;True
