RDD ID;Name;Callsite;Parent IDs;Storage Level;Barrier;Number of Partitions;Number of Cached Partitions;Memory Size;Disk Size;Scope;Stage ID
195;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[194];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""319"",""name"":""mapPartitions""}";158
195;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[194];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""319"",""name"":""mapPartitions""}";165
196;PythonRDD;collect at <command-193306450925007>:39;[195];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;158
197;PythonRDD;groupByKey at <command-193306450925007>:31;[195];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;165
198;PairwiseRDD;groupByKey at <command-193306450925007>:31;[197];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;165
199;ShuffledRDD;partitionBy at <unknown>:0;[198];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""331"",""name"":""partitionBy""}";166
200;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[199];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""332"",""name"":""mapPartitions""}";166
201;PythonRDD;groupByKey at <command-193306450925007>:36;[200];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;166
202;PairwiseRDD;groupByKey at <command-193306450925007>:36;[201];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;166
203;ShuffledRDD;partitionBy at <unknown>:0;[202];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""333"",""name"":""partitionBy""}";167
203;ShuffledRDD;partitionBy at <unknown>:0;[202];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""333"",""name"":""partitionBy""}";176
204;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[203];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""334"",""name"":""mapPartitions""}";167
204;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[203];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""334"",""name"":""mapPartitions""}";176
205;PythonRDD;collect at <command-193306450925007>:39;[204];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;167
206;PythonRDD;groupByKey at <command-193306450925007>:31;[204];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;176
207;PairwiseRDD;groupByKey at <command-193306450925007>:31;[206];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;176
208;ShuffledRDD;partitionBy at <unknown>:0;[207];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""346"",""name"":""partitionBy""}";177
209;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[208];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""347"",""name"":""mapPartitions""}";177
210;PythonRDD;groupByKey at <command-193306450925007>:36;[209];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;177
211;PairwiseRDD;groupByKey at <command-193306450925007>:36;[210];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;177
212;ShuffledRDD;partitionBy at <unknown>:0;[211];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""348"",""name"":""partitionBy""}";178
212;ShuffledRDD;partitionBy at <unknown>:0;[211];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""348"",""name"":""partitionBy""}";189
213;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[212];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""349"",""name"":""mapPartitions""}";178
213;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[212];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""349"",""name"":""mapPartitions""}";189
214;PythonRDD;collect at <command-193306450925007>:39;[213];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;178
215;PythonRDD;groupByKey at <command-193306450925007>:31;[213];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;189
216;PairwiseRDD;groupByKey at <command-193306450925007>:31;[215];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;189
217;ShuffledRDD;partitionBy at <unknown>:0;[216];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""361"",""name"":""partitionBy""}";190
218;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[217];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""362"",""name"":""mapPartitions""}";190
219;PythonRDD;groupByKey at <command-193306450925007>:36;[218];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;190
220;PairwiseRDD;groupByKey at <command-193306450925007>:36;[219];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;190
221;ShuffledRDD;partitionBy at <unknown>:0;[220];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""363"",""name"":""partitionBy""}";191
222;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[221];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""364"",""name"":""mapPartitions""}";191
223;PythonRDD;collect at <command-193306450925007>:39;[222];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;191
