filename,algo_type,loop_counter,command,end_of_command,accum
dbfs:/FileStore/graph_10M.txt,scala-rdd-sorted,0,start,2021-03-18T15:30:07.212+0000,0
dbfs:/FileStore/graph_10M.txt,scala-rdd-sorted,1,ded_reduce,2021-03-18T15:30:25.105+0000,1355603
dbfs:/FileStore/graph_10M.txt,scala-rdd-sorted,2,ded_reduce,2021-03-18T15:31:05.890+0000,2683303
dbfs:/FileStore/graph_10M.txt,scala-rdd-sorted,3,ded_reduce,2021-03-18T15:32:14.086+0000,5305417
dbfs:/FileStore/graph_10M.txt,scala-rdd-sorted,4,ded_reduce,2021-03-18T15:34:34.076+0000,5251057
dbfs:/FileStore/graph_10M.txt,scala-rdd-sorted,5,ded_reduce,2021-03-18T15:35:09.725+0000,129530
dbfs:/FileStore/graph_10M.txt,scala-rdd-sorted,6,ded_reduce,2021-03-18T15:35:14.419+0000,0
