RDD ID;Name;Callsite;Parent IDs;Storage Level;Barrier;Number of Partitions;Number of Cached Partitions;Memory Size;Disk Size;Scope;Stage ID
20;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[19];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""14"",""name"":""mapPartitions""}";5
21;PythonRDD;collect at <command-1341553813220844>:120;[20];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;5
22;PythonRDD;groupByKey at <command-1341553813220844>:112;[20];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;8
23;PairwiseRDD;groupByKey at <command-1341553813220844>:112;[22];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;8
24;ShuffledRDD;partitionBy at NativeMethodAccessorImpl.java:0;[23];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""27"",""name"":""partitionBy""}";9
25;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[24];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""28"",""name"":""mapPartitions""}";9
26;PythonRDD;groupByKey at <command-1341553813220844>:117;[25];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;9
27;PairwiseRDD;groupByKey at <command-1341553813220844>:117;[26];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;9
28;ShuffledRDD;partitionBy at NativeMethodAccessorImpl.java:0;[27];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""29"",""name"":""partitionBy""}";10
28;ShuffledRDD;partitionBy at NativeMethodAccessorImpl.java:0;[27];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""29"",""name"":""partitionBy""}";15
29;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[28];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""30"",""name"":""mapPartitions""}";10
29;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[28];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""30"",""name"":""mapPartitions""}";15
30;PythonRDD;collect at <command-1341553813220844>:120;[29];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;10
31;PythonRDD;groupByKey at <command-1341553813220844>:112;[29];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;15
32;PairwiseRDD;groupByKey at <command-1341553813220844>:112;[31];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;15
33;ShuffledRDD;partitionBy at NativeMethodAccessorImpl.java:0;[32];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""42"",""name"":""partitionBy""}";16
34;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[33];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""43"",""name"":""mapPartitions""}";16
35;PythonRDD;groupByKey at <command-1341553813220844>:117;[34];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;16
36;PairwiseRDD;groupByKey at <command-1341553813220844>:117;[35];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;16
37;ShuffledRDD;partitionBy at NativeMethodAccessorImpl.java:0;[36];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""44"",""name"":""partitionBy""}";24
37;ShuffledRDD;partitionBy at NativeMethodAccessorImpl.java:0;[36];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""44"",""name"":""partitionBy""}";17
38;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[37];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""45"",""name"":""mapPartitions""}";17
38;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[37];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""45"",""name"":""mapPartitions""}";24
39;PythonRDD;collect at <command-1341553813220844>:120;[38];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;17
40;PythonRDD;groupByKey at <command-1341553813220844>:112;[38];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;24
41;PairwiseRDD;groupByKey at <command-1341553813220844>:112;[40];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;24
42;ShuffledRDD;partitionBy at NativeMethodAccessorImpl.java:0;[41];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""57"",""name"":""partitionBy""}";25
43;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[42];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""58"",""name"":""mapPartitions""}";25
44;PythonRDD;groupByKey at <command-1341553813220844>:117;[43];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;25
45;PairwiseRDD;groupByKey at <command-1341553813220844>:117;[44];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;25
46;ShuffledRDD;partitionBy at NativeMethodAccessorImpl.java:0;[45];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""59"",""name"":""partitionBy""}";35
46;ShuffledRDD;partitionBy at NativeMethodAccessorImpl.java:0;[45];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""59"",""name"":""partitionBy""}";26
47;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[46];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""60"",""name"":""mapPartitions""}";35
47;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[46];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""60"",""name"":""mapPartitions""}";26
48;PythonRDD;collect at <command-1341553813220844>:120;[47];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;26
49;PythonRDD;groupByKey at <command-1341553813220844>:112;[47];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;35
50;PairwiseRDD;groupByKey at <command-1341553813220844>:112;[49];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;35
51;ShuffledRDD;partitionBy at NativeMethodAccessorImpl.java:0;[50];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""72"",""name"":""partitionBy""}";36
52;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[51];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""73"",""name"":""mapPartitions""}";36
53;PythonRDD;groupByKey at <command-1341553813220844>:117;[52];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;36
54;PairwiseRDD;groupByKey at <command-1341553813220844>:117;[53];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;36
55;ShuffledRDD;partitionBy at NativeMethodAccessorImpl.java:0;[54];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""74"",""name"":""partitionBy""}";37
55;ShuffledRDD;partitionBy at NativeMethodAccessorImpl.java:0;[54];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""74"",""name"":""partitionBy""}";48
56;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[55];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""75"",""name"":""mapPartitions""}";37
56;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[55];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""75"",""name"":""mapPartitions""}";48
57;PythonRDD;collect at <command-1341553813220844>:120;[56];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;37
58;PythonRDD;groupByKey at <command-1341553813220844>:112;[56];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;48
59;PairwiseRDD;groupByKey at <command-1341553813220844>:112;[58];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;48
60;ShuffledRDD;partitionBy at NativeMethodAccessorImpl.java:0;[59];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""87"",""name"":""partitionBy""}";49
61;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[60];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""88"",""name"":""mapPartitions""}";49
62;PythonRDD;groupByKey at <command-1341553813220844>:117;[61];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;49
63;PairwiseRDD;groupByKey at <command-1341553813220844>:117;[62];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;49
64;ShuffledRDD;partitionBy at NativeMethodAccessorImpl.java:0;[63];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""89"",""name"":""partitionBy""}";50
65;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[64];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""90"",""name"":""mapPartitions""}";50
66;PythonRDD;collect at <command-1341553813220844>:120;[65];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;50
67;dbfs:/FileStore/graph_15M.txt;textFile at NativeMethodAccessorImpl.java:0;[];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""102"",""name"":""textFile""}";51
68;dbfs:/FileStore/graph_15M.txt;textFile at NativeMethodAccessorImpl.java:0;[67];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""102"",""name"":""textFile""}";51
69;PythonRDD;groupByKey at <command-1341553813220844>:28;[68];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;51
70;PairwiseRDD;groupByKey at <command-1341553813220844>:28;[69];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;51
71;ShuffledRDD;partitionBy at NativeMethodAccessorImpl.java:0;[70];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""105"",""name"":""partitionBy""}";52
72;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[71];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""106"",""name"":""mapPartitions""}";52
73;PythonRDD;groupByKey at <command-1341553813220844>:33;[72];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;52
74;PairwiseRDD;groupByKey at <command-1341553813220844>:33;[73];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;52
75;ShuffledRDD;partitionBy at NativeMethodAccessorImpl.java:0;[74];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""107"",""name"":""partitionBy""}";53
75;ShuffledRDD;partitionBy at NativeMethodAccessorImpl.java:0;[74];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""107"",""name"":""partitionBy""}";56
76;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[75];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""108"",""name"":""mapPartitions""}";53
76;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[75];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""108"",""name"":""mapPartitions""}";56
77;PythonRDD;collect at <command-1341553813220844>:36;[76];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;53
78;PythonRDD;groupByKey at <command-1341553813220844>:28;[76];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;56
79;PairwiseRDD;groupByKey at <command-1341553813220844>:28;[78];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;56
80;ShuffledRDD;partitionBy at <unknown>:0;[79];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""121"",""name"":""partitionBy""}";57
81;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[80];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""122"",""name"":""mapPartitions""}";57
82;PythonRDD;groupByKey at <command-1341553813220844>:33;[81];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;57
83;PairwiseRDD;groupByKey at <command-1341553813220844>:33;[82];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;57
84;ShuffledRDD;partitionBy at <unknown>:0;[83];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""123"",""name"":""partitionBy""}";58
84;ShuffledRDD;partitionBy at <unknown>:0;[83];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""123"",""name"":""partitionBy""}";63
85;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[84];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""124"",""name"":""mapPartitions""}";58
85;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[84];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""124"",""name"":""mapPartitions""}";63
86;PythonRDD;collect at <command-1341553813220844>:36;[85];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;58
87;PythonRDD;groupByKey at <command-1341553813220844>:28;[85];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;63
88;PairwiseRDD;groupByKey at <command-1341553813220844>:28;[87];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;63
89;ShuffledRDD;partitionBy at <unknown>:0;[88];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""136"",""name"":""partitionBy""}";64
90;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[89];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""137"",""name"":""mapPartitions""}";64
91;PythonRDD;groupByKey at <command-1341553813220844>:33;[90];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;64
92;PairwiseRDD;groupByKey at <command-1341553813220844>:33;[91];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;64
93;ShuffledRDD;partitionBy at <unknown>:0;[92];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""138"",""name"":""partitionBy""}";65
93;ShuffledRDD;partitionBy at <unknown>:0;[92];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""138"",""name"":""partitionBy""}";72
94;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[93];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""139"",""name"":""mapPartitions""}";65
94;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[93];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""139"",""name"":""mapPartitions""}";72
95;PythonRDD;collect at <command-1341553813220844>:36;[94];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;65
96;PythonRDD;groupByKey at <command-1341553813220844>:28;[94];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;72
97;PairwiseRDD;groupByKey at <command-1341553813220844>:28;[96];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;72
98;ShuffledRDD;partitionBy at <unknown>:0;[97];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""151"",""name"":""partitionBy""}";73
99;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[98];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""152"",""name"":""mapPartitions""}";73
100;PythonRDD;groupByKey at <command-1341553813220844>:33;[99];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;73
101;PairwiseRDD;groupByKey at <command-1341553813220844>:33;[100];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;73
102;ShuffledRDD;partitionBy at <unknown>:0;[101];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""153"",""name"":""partitionBy""}";74
102;ShuffledRDD;partitionBy at <unknown>:0;[101];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""153"",""name"":""partitionBy""}";83
103;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[102];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""154"",""name"":""mapPartitions""}";83
103;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[102];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""154"",""name"":""mapPartitions""}";74
104;PythonRDD;collect at <command-1341553813220844>:36;[103];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;74
105;PythonRDD;groupByKey at <command-1341553813220844>:28;[103];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;83
106;PairwiseRDD;groupByKey at <command-1341553813220844>:28;[105];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;83
107;ShuffledRDD;partitionBy at <unknown>:0;[106];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""166"",""name"":""partitionBy""}";84
108;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[107];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""167"",""name"":""mapPartitions""}";84
109;PythonRDD;groupByKey at <command-1341553813220844>:33;[108];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;84
110;PairwiseRDD;groupByKey at <command-1341553813220844>:33;[109];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;84
111;ShuffledRDD;partitionBy at <unknown>:0;[110];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""168"",""name"":""partitionBy""}";85
111;ShuffledRDD;partitionBy at <unknown>:0;[110];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""168"",""name"":""partitionBy""}";96
112;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[111];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""169"",""name"":""mapPartitions""}";96
112;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[111];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""169"",""name"":""mapPartitions""}";85
113;PythonRDD;collect at <command-1341553813220844>:36;[112];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;85
114;PythonRDD;groupByKey at <command-1341553813220844>:28;[112];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;96
115;PairwiseRDD;groupByKey at <command-1341553813220844>:28;[114];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;96
116;ShuffledRDD;partitionBy at <unknown>:0;[115];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""181"",""name"":""partitionBy""}";97
117;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[116];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""182"",""name"":""mapPartitions""}";97
118;PythonRDD;groupByKey at <command-1341553813220844>:33;[117];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;97
119;PairwiseRDD;groupByKey at <command-1341553813220844>:33;[118];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;97
120;ShuffledRDD;partitionBy at <unknown>:0;[119];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""183"",""name"":""partitionBy""}";98
121;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[120];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""184"",""name"":""mapPartitions""}";98
122;PythonRDD;collect at <command-1341553813220844>:36;[121];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;98
123;dbfs:/FileStore/graph_15M.txt;textFile at NativeMethodAccessorImpl.java:0;[];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""196"",""name"":""textFile""}";99
124;dbfs:/FileStore/graph_15M.txt;textFile at NativeMethodAccessorImpl.java:0;[123];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""196"",""name"":""textFile""}";99
125;PythonRDD;groupByKey at <command-1341553813220844>:70;[124];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;99
126;PairwiseRDD;groupByKey at <command-1341553813220844>:70;[125];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;99
127;ShuffledRDD;partitionBy at <unknown>:0;[126];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""199"",""name"":""partitionBy""}";100
128;MapPartitionsRDD;mapPartitions at PythonRDD.scala:183;[127];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""200"",""name"":""mapPartitions""}";100
129;PythonRDD;groupByKey at <command-1341553813220844>:75;[128];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;100
130;PairwiseRDD;groupByKey at <command-1341553813220844>:75;[129];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;;100
131;ShuffledRDD;partitionBy at <unknown>:0;[130];{'Use Disk': False, 'Use Memory': False, 'Deserialized': False, 'Replication': 1};False;2;0;0;0;"{""id"":""201"",""name"":""partitionBy""}";101
